country,district,year,temperature in (K)
Afghanistan,Arghistan,2006,291.78286361694336
Afghanistan,Sang-e-Takht,2006,280.99308013916016
Afghanistan,Sholgareh,2006,290.8977584838867
Afghanistan,Hesa Awal-e- Behsud,2006,277.06187693277997
Afghanistan,Ghor,2006,281.09662272135415
Afghanistan,Spin Boldak,2006,293.10719807942706
Afghanistan,Badghis,2006,286.5677257113987
Afghanistan,Dushi,2006,281.93919881184894
Afghanistan,Shahrak,2006,281.1130015055339
Afghanistan,Chaghcharan,2006,279.4366277058919
Afghanistan,Mardyan,2006,292.53317006429035
Afghanistan,Nimroz,2006,296.3649944729275
Afghanistan,Jawzjan,2006,292.0620237986247
Afghanistan,Kandahar,2006,293.3823397452371
Afghanistan,Sozma Qala,2006,286.80383046468097
Afghanistan,Sayad,2006,287.31297810872394
Afghanistan,Ruy-e-Du Ab,2006,280.4995587666829
Afghanistan,Sari Pul,2006,281.68789927164715
Afghanistan,Feroz Nakhchir,2006,289.8507664998372
Afghanistan,Pul-e- khumri,2006,291.0741780598958
Afghanistan,Qadis,2006,287.27709197998047
Afghanistan,Jalrez,2006,279.9932378133138
Afghanistan,Hazrat Sultan,2006,291.0722834269206
Afghanistan,Ghazni,2006,282.0130898157756
Afghanistan,Shahid-e-Hassas,2006,288.9404017130534
Afghanistan,Gian,2006,285.86533610026044
Afghanistan,Maruf,2006,287.4728597005208
Afghanistan,Zabul,2006,287.9831879933675
Afghanistan,Khwaja Ghar,2006,292.39442952473956
Afghanistan,Taywarah,2006,282.7029317220052
Afghanistan,Kajaki,2006,292.5322545369466
Afghanistan,Wa Sher,2006,295.35536193847656
Afghanistan,Qorghan,2006,292.0768508911133
Afghanistan,Panj wayi,2007,293.3713200887044
Afghanistan,Balkh,2007,290.3158823649089
Afghanistan,Malestan,2007,278.4810740152995
Afghanistan,Faryab,2007,287.68280453152124
Afghanistan,Gizab,2007,284.7977294921875
Afghanistan,Kohistanat,2007,278.645007663303
Afghanistan,Mahmud-e- Raqi,2007,283.41232045491535
Afghanistan,Khash Rod,2007,295.3829485575358
Afghanistan,Jawand,2007,283.5960744222005
Afghanistan,Yakawlang,2007,275.8987859090169
Afghanistan,Garm Ser,2007,294.47378116183813
Afghanistan,Qala-e-Naw,2007,287.6381352742513
Afghanistan,Reg(khan Neshin),2007,295.3957862854004
Afghanistan,Garziwan,2007,281.3198979695638
Afghanistan,Khwaja Sabzposh,2007,289.1709925333659
Afghanistan,Arghandab,2007,286.4376500447591
Afghanistan,Kishindeh,2007,285.83330790201825
Afghanistan,Lashkar Gah,2007,294.7627766927083
Afghanistan,Dawlat Yar,2007,279.44720458984375
Afghanistan,Markaz-e-Behsud,2007,276.4967854817708
Afghanistan,Baghran,2007,287.47647349039715
Afghanistan,Shah Wali Kot,2007,291.18495178222656
Afghanistan,Saghar,2007,284.3648452758789
Afghanistan,Shiberghan,2007,291.4434407552083
Afghanistan,Takhar,2007,290.2536252339681
Afghanistan,Ali Abad,2007,292.5285873413086
Afghanistan,Ajrestan,2007,281.4955418904622
Afghanistan,Ghorak,2007,293.25366973876953
Afghanistan,Hilmand,2007,293.7934389301375
Afghanistan,Bangi,2007,288.2621078491211
Afghanistan,Paktya,2007,283.749994913737
Afghanistan,Bamyan,2007,277.4295593261719
Afghanistan,Pasaband,2007,282.91009012858075
Afghanistan,Kabul,2007,285.99446868896484
Afghanistan,Nad-e-Ali,2007,294.92046610514325
Afghanistan,Paktika,2007,285.89653820461695
Afghanistan,Bagrami,2007,285.99446868896484
Afghanistan,Logar,2007,283.11921946207684
Afghanistan,Almar,2007,290.48500569661456
Afghanistan,Jaghatu,2007,282.2843780517578
Afghanistan,Tolak,2007,281.8035710652669
Afghanistan,Yahya Khel,2007,285.0096791585286
Afghanistan,Pur Chaman,2007,286.47974650065106
Afghanistan,Shindand,2007,285.59971618652344
Afghanistan,Saydabad,2007,283.68041737874347
Afghanistan,Qaysar,2007,282.13648986816406
Afghanistan,Khas Uruzgan,2007,281.98672739664715
Afghanistan,Parwan,2007,276.5992202758789
Afghanistan,Chisht-e-Sharif,2007,281.15033467610675
Afghanistan,Khoshi,2007,283.11921946207684
Afghanistan,Daman,2007,293.00804138183594
Afghanistan,Darah Suf-e- Payin,2007,283.9905064900716
Afghanistan,Qalat,2007,289.217041015625
Afghanistan,Fayz Abad,2007,291.0750020345052
Afghanistan,Syah Gerd,2007,276.5992202758789
Afghanistan,Deh Yak,2007,284.1161626180013
Afghanistan,Dawlat Abad,2007,291.85608037312824
Afghanistan,Panjab,2007,277.06670633951825
Afghanistan,Imam Saheb,2007,293.42313385009766
Afghanistan,Ab Band,2007,286.0782114664714
Afghanistan,Du Lina,2007,280.04977162679035
Afghanistan,Wor Mamay,2007,287.1704686482747
Afghanistan,Nawur,2007,278.99707412719727
Afghanistan,Baghlan,2007,283.12950960795087
Afghanistan,kiti,2007,285.10562896728516
Afghanistan,Shibar,2007,276.9326858520508
Afghanistan,Jaghuri,2007,283.2291742960612
Afghanistan,Farsi,2007,282.91902923583984
Afghanistan,Pul-e-Hesar,2007,278.22879791259766
Afghanistan,Kunduz,2007,292.9758605957031
Afghanistan,Bala Buluk,2007,292.6157404581706
Afghanistan,Gulestan,2007,291.01552327473956
Afghanistan,Daykundi,2007,282.92371622721356
Afghanistan,Farah,2007,289.1343688964844
Afghanistan,Uruzgan,2007,285.90438079833984
Afghanistan,Chahar Sadra,2007,280.3622283935547
Afghanistan,Khulm,2007,292.53887430826825
Afghanistan,Samangan,2007,284.75567542182074
Afghanistan,Maywand,2007,293.7978057861328
Afghanistan,Chora,2007,286.6257972717285
Afghanistan,Hirat,2007,282.60657437642413
Afghanistan,Sayghan,2007,276.71023813883465
Afghanistan,Naw Zad,2007,292.35177485148114
Afghanistan,Deh shu,2007,294.42529551188153
Afghanistan,Gardez,2007,283.749994913737
Afghanistan,Shah Joy,2007,286.85765838623047
Afghanistan,Gomal,2007,285.4157129923503
Afghanistan,Khuram wa Sarbagh,2007,283.6559066772461
Afghanistan,Khwaja Hejran,2007,281.8639450073242
Afghanistan,Nesh,2007,290.0403111775716
Afghanistan,Khakrez,2007,290.9442876180013
Afghanistan,Waras,2007,280.5393803914388
Afghanistan,Maydan Wardak,2007,279.1923128763835
Afghanistan,Kapisa,2007,283.41232045491535
Afghanistan,Waza Khah,2007,286.06150817871094
Afghanistan,Balkh Ab,2007,278.8107045491536
Afghanistan,Chakhansur,2007,295.11744181315106
Afghanistan,Bala Murghab,2007,288.8239034016927
Afghanistan,Lal Wa Sarjangal,2007,278.1794153849284
Afghanistan,Dila,2007,285.99876658121747
Afghanistan,Reg,2007,294.22513643900555
Afghanistan,Ashtarlay,2007,280.88729604085285
Afghanistan,Shor Abak,2007,292.81872940063477
Afghanistan,Khwaja Du Koh,2007,291.8418146769206
Afghanistan,Obe,2007,285.20659891764325
Afghanistan,Naw Bahar,2007,286.9138641357422
Afghanistan,Arghistan,2007,290.96701685587567
Afghanistan,Sang-e-Takht,2007,280.9042104085286
Afghanistan,Sholgareh,2007,290.52461496988934
Afghanistan,Hesa Awal-e- Behsud,2007,276.79017130533856
Afghanistan,Ghor,2007,280.8296391805013
Afghanistan,Spin Boldak,2007,292.27452596028644
Afghanistan,Badghis,2007,285.9754507276747
Afghanistan,Dushi,2007,281.5860595703125
Afghanistan,Shahrak,2007,280.7931365966797
Afghanistan,Chaghcharan,2007,279.18370691935223
Afghanistan,Mardyan,2007,292.10998280843097
Afghanistan,Nimroz,2007,295.29444630940753
Afghanistan,Jawzjan,2007,291.6175600687663
Afghanistan,Kandahar,2007,292.46107134902684
Afghanistan,Sozma Qala,2007,286.38282012939453
Afghanistan,Sayad,2007,286.83131408691406
Afghanistan,Ruy-e-Du Ab,2007,280.21779759724933
Afghanistan,Sari Pul,2007,281.3266436258952
Afghanistan,Feroz Nakhchir,2007,289.55785115559894
Afghanistan,Pul-e- khumri,2007,290.83923594156903
Afghanistan,Qadis,2007,286.60845947265625
Afghanistan,Jalrez,2007,279.80187733968097
Afghanistan,Hazrat Sultan,2007,290.8941930135091
Afghanistan,Ghazni,2007,281.70983632405597
Afghanistan,Shahid-e-Hassas,2007,288.3792012532552
Afghanistan,Gian,2007,285.7230936686198
Afghanistan,Maruf,2007,286.8067092895508
Afghanistan,Zabul,2007,287.3565533955892
Afghanistan,Khwaja Ghar,2007,292.2451426188151
Afghanistan,Taywarah,2007,282.38094329833984
Afghanistan,Kajaki,2007,291.7207743326823
Afghanistan,Wa Sher,2007,294.41957092285156
Afghanistan,Qorghan,2007,291.6390126546224
Afghanistan,Panj wayi,2008,293.7453130086263
Afghanistan,Balkh,2008,290.1161479949951
Afghanistan,Malestan,2008,278.6300048828125
Afghanistan,Faryab,2008,287.5867525736491
Afghanistan,Gizab,2008,284.80924224853516
Afghanistan,Kohistanat,2008,278.6752870347765
Afghanistan,Mahmud-e- Raqi,2008,283.37904103597003
Afghanistan,Khash Rod,2008,295.81138610839844
Afghanistan,Jawand,2008,283.6853841145833
Afghanistan,Yakawlang,2008,275.86928304036456
Afghanistan,Garm Ser,2008,294.8244917127821
Afghanistan,Qala-e-Naw,2008,287.61180114746094
Afghanistan,Reg(khan Neshin),2008,295.72132110595703
Afghanistan,Garziwan,2008,281.4132029215495
Afghanistan,Khwaja Sabzposh,2008,289.0130310058594
Afghanistan,Arghandab,2008,286.6227162679036
Afghanistan,Kishindeh,2008,285.6730092366536
Afghanistan,Lashkar Gah,2008,295.16734313964844
Afghanistan,Dawlat Yar,2008,279.2959925333659
Afghanistan,Markaz-e-Behsud,2008,276.49449412027997
Afghanistan,Baghran,2008,287.7039082845052
Afghanistan,Shah Wali Kot,2008,291.5299708048503
Afghanistan,Saghar,2008,284.3790105183919
Afghanistan,Shiberghan,2008,291.24534606933594
Afghanistan,Takhar,2008,289.8282419840495
Afghanistan,Ali Abad,2008,292.06842041015625
Afghanistan,Ajrestan,2008,281.6054153442383
Afghanistan,Ghorak,2008,293.6698277791341
Afghanistan,Hilmand,2008,294.1750670788335
Afghanistan,Bangi,2008,287.8377507527669
Afghanistan,Paktya,2008,283.6504542032878
Afghanistan,Bamyan,2008,277.39115142822266
Afghanistan,Pasaband,2008,282.86051686604816
Afghanistan,Kabul,2008,285.9926986694336
Afghanistan,Nad-e-Ali,2008,295.37573496500653
Afghanistan,Paktika,2008,285.9850362141927
Afghanistan,Bagrami,2008,285.9926986694336
Afghanistan,Logar,2008,283.0330810546875
Afghanistan,Almar,2008,290.3136393229167
Afghanistan,Jaghatu,2008,282.3211415608724
Afghanistan,Tolak,2008,281.8283208211263
Afghanistan,Yahya Khel,2008,285.0425160725911
Afghanistan,Pur Chaman,2008,286.7126235961914
Afghanistan,Shindand,2008,285.70082092285156
Afghanistan,Saydabad,2008,283.52943420410156
Afghanistan,Qaysar,2008,282.2143020629883
Afghanistan,Khas Uruzgan,2008,282.15706634521484
Afghanistan,Parwan,2008,276.53894805908203
Afghanistan,Chisht-e-Sharif,2008,281.24782435099286
Afghanistan,Khoshi,2008,283.0330810546875
Afghanistan,Daman,2008,293.3833999633789
Afghanistan,Darah Suf-e- Payin,2008,283.86582438151044
Afghanistan,Qalat,2008,289.53273518880206
Afghanistan,Fayz Abad,2008,290.87402598063153
Afghanistan,Syah Gerd,2008,276.53894805908203
Afghanistan,Deh Yak,2008,284.01585642496747
Afghanistan,Dawlat Abad,2008,291.68419520060223
Afghanistan,Panjab,2008,276.9960174560547
Afghanistan,Imam Saheb,2008,293.05171457926434
Afghanistan,Ab Band,2008,286.121332804362
Afghanistan,Du Lina,2008,279.9992980957031
Afghanistan,Wor Mamay,2008,287.29195404052734
Afghanistan,Nawur,2008,279.0049120585124
Afghanistan,Baghlan,2008,282.9049415588379
Afghanistan,kiti,2008,285.04524485270184
Afghanistan,Shibar,2008,276.918462117513
Afghanistan,Jaghuri,2008,283.31886291503906
Afghanistan,Farsi,2008,283.0770797729492
Afghanistan,Pul-e-Hesar,2008,278.11152903238934
Afghanistan,Kunduz,2008,292.56006749471027
Afghanistan,Bala Buluk,2008,292.96947860717773
Afghanistan,Gulestan,2008,291.4815444946289
Afghanistan,Daykundi,2008,282.82366943359375
Afghanistan,Farah,2008,289.42442830403644
Afghanistan,Uruzgan,2008,286.1565367380778
Afghanistan,Chahar Sadra,2008,280.3325881958008
Afghanistan,Khulm,2008,292.28944905598956
Afghanistan,Samangan,2008,284.5670445760091
Afghanistan,Maywand,2008,294.2061309814453
Afghanistan,Chora,2008,286.9247182210286
Afghanistan,Hirat,2008,282.7401313781738
Afghanistan,Sayghan,2008,276.72723897298175
Afghanistan,Naw Zad,2008,292.8461151123047
Afghanistan,Deh shu,2008,294.7643076578776
Afghanistan,Gardez,2008,283.6504542032878
Afghanistan,Shah Joy,2008,286.98606872558594
Afghanistan,Gomal,2008,285.52850341796875
Afghanistan,Khuram wa Sarbagh,2008,283.3718719482422
Afghanistan,Khwaja Hejran,2008,281.6532160441081
Afghanistan,Nesh,2008,290.3982289632161
Afghanistan,Khakrez,2008,291.3301773071289
Afghanistan,Waras,2008,280.4447555541992
Afghanistan,Maydan Wardak,2008,279.1109275817871
Afghanistan,Kapisa,2008,283.37904103597003
Afghanistan,Waza Khah,2008,286.2854258219401
Afghanistan,Balkh Ab,2008,278.7768249511719
Afghanistan,Chakhansur,2008,295.44140370686847
Afghanistan,Bala Murghab,2008,288.71276092529297
Afghanistan,Lal Wa Sarjangal,2008,278.0927505493164
Afghanistan,Dila,2008,286.1327896118164
Afghanistan,Reg,2008,294.561243057251
Afghanistan,Ashtarlay,2008,280.71922556559247
Afghanistan,Shor Abak,2008,293.0847880045573
Afghanistan,Khwaja Du Koh,2008,291.65185801188153
Afghanistan,Obe,2008,285.38779703776044
Afghanistan,Naw Bahar,2008,287.1921208699544
Afghanistan,Arghistan,2008,291.31075286865234
Afghanistan,Sang-e-Takht,2008,280.7209650675456
Afghanistan,Sholgareh,2008,290.28375244140625
Afghanistan,Hesa Awal-e- Behsud,2008,276.7999267578125
Afghanistan,Ghor,2008,280.7809516906738
Afghanistan,Spin Boldak,2008,292.5748240152995
Afghanistan,Badghis,2008,285.95810953776044
Afghanistan,Dushi,2008,281.41301981608075
Afghanistan,Shahrak,2008,280.75457763671875
Afghanistan,Chaghcharan,2008,279.11206436157227
Afghanistan,Mardyan,2008,291.9651387532552
Afghanistan,Nimroz,2008,295.6880586412218
Afghanistan,Jawzjan,2008,291.43409220377606
Afghanistan,Kandahar,2008,292.810855932403
Afghanistan,Sozma Qala,2008,286.2496871948242
Afghanistan,Sayad,2008,286.71697489420575
Afghanistan,Ruy-e-Du Ab,2008,280.2032661437988
Afghanistan,Sari Pul,2008,281.2948913574219
Afghanistan,Feroz Nakhchir,2008,289.2557423909505
Afghanistan,Pul-e- khumri,2008,290.44200134277344
Afghanistan,Qadis,2008,286.69336191813153
Afghanistan,Jalrez,2008,279.6198552449544
Afghanistan,Hazrat Sultan,2008,290.5022964477539
Afghanistan,Ghazni,2008,281.75280475616455
Afghanistan,Shahid-e-Hassas,2008,288.61964416503906
Afghanistan,Gian,2008,285.6290283203125
Afghanistan,Maruf,2008,287.09993743896484
Afghanistan,Zabul,2008,287.5834102630615
Afghanistan,Khwaja Ghar,2008,291.81873321533203
Afghanistan,Taywarah,2008,282.37492116292316
Afghanistan,Kajaki,2008,292.1619237263997
Afghanistan,Wa Sher,2008,294.956792195638
Afghanistan,Qorghan,2008,291.4163309733073
Afghanistan,Panj wayi,2009,293.97222391764325
Afghanistan,Balkh,2009,290.0841229756673
Afghanistan,Malestan,2009,277.4682973225911
Afghanistan,Faryab,2009,287.6885511610243
Afghanistan,Gizab,2009,283.9659881591797
Afghanistan,Kohistanat,2009,278.03011406792535
Afghanistan,Mahmud-e- Raqi,2009,282.55712636311847
Afghanistan,Khash Rod,2009,296.0547358194987
Afghanistan,Jawand,2009,283.35486602783203
Afghanistan,Yakawlang,2009,274.94690704345703
Afghanistan,Garm Ser,2009,295.1801685757107
Afghanistan,Qala-e-Naw,2009,287.9460169474284
Afghanistan,Reg(khan Neshin),2009,296.25176366170246
Afghanistan,Garziwan,2009,281.1675033569336
Afghanistan,Khwaja Sabzposh,2009,289.18075307210285
Afghanistan,Arghandab,2009,286.1529846191406
Afghanistan,Kishindeh,2009,285.5093129475911
Afghanistan,Lashkar Gah,2009,295.4169514973958
Afghanistan,Dawlat Yar,2009,278.45501200358075
Afghanistan,Markaz-e-Behsud,2009,275.434814453125
Afghanistan,Baghran,2009,287.0828908284505
Afghanistan,Shah Wali Kot,2009,291.4120915730794
Afghanistan,Saghar,2009,283.7695566813151
Afghanistan,Shiberghan,2009,291.4842758178711
Afghanistan,Takhar,2009,289.621576944987
Afghanistan,Ali Abad,2009,291.78736114501953
Afghanistan,Ajrestan,2009,280.5772018432617
Afghanistan,Ghorak,2009,293.6988245646159
Afghanistan,Hilmand,2009,294.3719026154163
Afghanistan,Bangi,2009,287.6342188517253
Afghanistan,Paktya,2009,282.7528076171875
Afghanistan,Bamyan,2009,276.38946431477865
Afghanistan,Pasaband,2009,282.08104705810547
Afghanistan,Kabul,2009,285.0052261352539
Afghanistan,Nad-e-Ali,2009,295.6263885498047
Afghanistan,Paktika,2009,285.4779641893175
Afghanistan,Bagrami,2009,285.0052261352539
Afghanistan,Logar,2009,282.0287272135417
Afghanistan,Almar,2009,290.5772527058919
Afghanistan,Jaghatu,2009,281.2222035725911
Afghanistan,Tolak,2009,281.26333872477215
Afghanistan,Yahya Khel,2009,284.2417984008789
Afghanistan,Pur Chaman,2009,285.9402732849121
Afghanistan,Shindand,2009,285.07440694173175
Afghanistan,Saydabad,2009,282.42322794596356
Afghanistan,Qaysar,2009,282.16782633463544
Afghanistan,Khas Uruzgan,2009,281.37401072184247
Afghanistan,Parwan,2009,275.7716878255208
Afghanistan,Chisht-e-Sharif,2009,280.8159929911296
Afghanistan,Khoshi,2009,282.0287272135417
Afghanistan,Daman,2009,293.575927734375
Afghanistan,Darah Suf-e- Payin,2009,283.53745524088544
Afghanistan,Qalat,2009,289.374750773112
Afghanistan,Fayz Abad,2009,291.00648498535156
Afghanistan,Syah Gerd,2009,275.7716878255208
Afghanistan,Deh Yak,2009,283.00425211588544
Afghanistan,Dawlat Abad,2009,291.837210337321
Afghanistan,Panjab,2009,275.9025370279948
Afghanistan,Imam Saheb,2009,292.74973551432294
Afghanistan,Ab Band,2009,285.3250732421875
Afghanistan,Du Lina,2009,279.21409606933594
Afghanistan,Wor Mamay,2009,287.0503667195638
Afghanistan,Nawur,2009,277.7886670430501
Afghanistan,Baghlan,2009,282.47972170511883
Afghanistan,kiti,2009,284.30208587646484
Afghanistan,Shibar,2009,276.00293731689453
Afghanistan,Jaghuri,2009,282.48404184977215
Afghanistan,Farsi,2009,282.5928243001302
Afghanistan,Pul-e-Hesar,2009,277.48199462890625
Afghanistan,Kunduz,2009,292.2685483296712
Afghanistan,Bala Buluk,2009,292.4722671508789
Afghanistan,Gulestan,2009,290.92795817057294
Afghanistan,Daykundi,2009,281.9566485087077
Afghanistan,Farah,2009,288.80457433064777
Afghanistan,Uruzgan,2009,285.55431747436523
Afghanistan,Chahar Sadra,2009,279.89210510253906
Afghanistan,Khulm,2009,292.2597071329753
Afghanistan,Samangan,2009,284.16731940375433
Afghanistan,Maywand,2009,294.4122670491536
Afghanistan,Chora,2009,286.37447992960614
Afghanistan,Hirat,2009,282.3771260579427
Afghanistan,Sayghan,2009,275.7275161743164
Afghanistan,Naw Zad,2009,292.5706787109375
Afghanistan,Deh shu,2009,295.3689422607422
Afghanistan,Gardez,2009,282.7528076171875
Afghanistan,Shah Joy,2009,286.5073547363281
Afghanistan,Gomal,2009,285.0191599527995
Afghanistan,Khuram wa Sarbagh,2009,283.0713933308919
Afghanistan,Khwaja Hejran,2009,281.2911122639974
Afghanistan,Nesh,2009,290.0748112996419
Afghanistan,Khakrez,2009,291.246826171875
Afghanistan,Waras,2009,279.36742401123047
Afghanistan,Maydan Wardak,2009,278.0416679382324
Afghanistan,Kapisa,2009,282.55712636311847
Afghanistan,Waza Khah,2009,285.9733123779297
Afghanistan,Balkh Ab,2009,278.1769078572591
Afghanistan,Chakhansur,2009,295.9716517130534
Afghanistan,Bala Murghab,2009,289.06839752197266
Afghanistan,Lal Wa Sarjangal,2009,277.01239013671875
Afghanistan,Dila,2009,285.6370213826497
Afghanistan,Reg,2009,294.84955406188965
Afghanistan,Ashtarlay,2009,279.7195790608724
Afghanistan,Shor Abak,2009,293.21709696451825
Afghanistan,Khwaja Du Koh,2009,291.77110799153644
Afghanistan,Obe,2009,285.28369394938153
Afghanistan,Naw Bahar,2009,286.9486668904622
Afghanistan,Arghistan,2009,291.31206639607746
Afghanistan,Sang-e-Takht,2009,279.8389409383138
Afghanistan,Sholgareh,2009,290.338623046875
Afghanistan,Hesa Awal-e- Behsud,2009,275.6591517130534
Afghanistan,Ghor,2009,280.0477798461914
Afghanistan,Spin Boldak,2009,292.66983286539715
Afghanistan,Badghis,2009,286.0030182732476
Afghanistan,Dushi,2009,280.9526952107747
Afghanistan,Shahrak,2009,280.1010208129883
Afghanistan,Chaghcharan,2009,278.47204717000324
Afghanistan,Mardyan,2009,292.0237452189128
Afghanistan,Nimroz,2009,296.0270411173503
Afghanistan,Jawzjan,2009,291.57140350341797
Afghanistan,Kandahar,2009,292.90778150056536
Afghanistan,Sozma Qala,2009,286.17903900146484
Afghanistan,Sayad,2009,286.7454528808594
Afghanistan,Ruy-e-Du Ab,2009,279.4308115641276
Afghanistan,Sari Pul,2009,280.86529032389325
Afghanistan,Feroz Nakhchir,2009,289.20206451416016
Afghanistan,Pul-e- khumri,2009,290.1930847167969
Afghanistan,Qadis,2009,286.6883265177409
Afghanistan,Jalrez,2009,278.6494776407878
Afghanistan,Hazrat Sultan,2009,290.3313802083333
Afghanistan,Ghazni,2009,280.70730050404865
Afghanistan,Shahid-e-Hassas,2009,288.09429931640625
Afghanistan,Gian,2009,284.9461263020833
Afghanistan,Maruf,2009,286.9142354329427
Afghanistan,Zabul,2009,287.24593925476074
Afghanistan,Khwaja Ghar,2009,291.6089350382487
Afghanistan,Taywarah,2009,281.6372426350911
Afghanistan,Kajaki,2009,291.8825505574544
Afghanistan,Wa Sher,2009,294.8497823079427
Afghanistan,Qorghan,2009,291.59239959716797
Afghanistan,Panj wayi,2010,294.3654607137044
Afghanistan,Balkh,2010,290.7526849110921
Afghanistan,Malestan,2010,278.8163579305013
Afghanistan,Faryab,2010,288.5087415907118
Afghanistan,Gizab,2010,285.2687301635742
Afghanistan,Kohistanat,2010,279.3669967651367
Afghanistan,Mahmud-e- Raqi,2010,283.7613118489583
Afghanistan,Khash Rod,2010,296.47707112630206
Afghanistan,Jawand,2010,284.52330017089844
Afghanistan,Yakawlang,2010,276.5067367553711
Afghanistan,Garm Ser,2010,295.49408552381726
Afghanistan,Qala-e-Naw,2010,288.64248911539715
Afghanistan,Reg(khan Neshin),2010,296.4721399943034
Afghanistan,Garziwan,2010,282.27985127766925
Afghanistan,Khwaja Sabzposh,2010,289.97437795003253
Afghanistan,Arghandab,2010,287.2353744506836
Afghanistan,Kishindeh,2010,286.3684361775716
Afghanistan,Lashkar Gah,2010,295.7727559407552
Afghanistan,Dawlat Yar,2010,280.04204813639325
Afghanistan,Markaz-e-Behsud,2010,277.0157292683919
Afghanistan,Baghran,2010,288.3751398722331
Afghanistan,Shah Wali Kot,2010,292.1620635986328
Afghanistan,Saghar,2010,285.23374938964844
Afghanistan,Shiberghan,2010,292.1300404866536
Afghanistan,Takhar,2010,290.3071034749349
Afghanistan,Ali Abad,2010,292.4507242838542
Afghanistan,Ajrestan,2010,281.8932800292969
Afghanistan,Ghorak,2010,294.31604258219403
Afghanistan,Hilmand,2010,294.82992404114964
Afghanistan,Bangi,2010,288.3799743652344
Afghanistan,Paktya,2010,283.90580495198566
Afghanistan,Bamyan,2010,277.96595509847003
Afghanistan,Pasaband,2010,283.58360290527344
Afghanistan,Kabul,2010,286.3031056722005
Afghanistan,Nad-e-Ali,2010,295.97386423746747
Afghanistan,Paktika,2010,286.3700294494629
Afghanistan,Bagrami,2010,286.3031056722005
Afghanistan,Logar,2010,283.31896718343097
Afghanistan,Almar,2010,291.3394292195638
Afghanistan,Jaghatu,2010,282.48132069905597
Afghanistan,Tolak,2010,282.6753234863281
Afghanistan,Yahya Khel,2010,285.26654052734375
Afghanistan,Pur Chaman,2010,287.36904017130536
Afghanistan,Shindand,2010,286.5342508951823
Afghanistan,Saydabad,2010,283.8054733276367
Afghanistan,Qaysar,2010,283.17034403483075
Afghanistan,Khas Uruzgan,2010,282.5955352783203
Afghanistan,Parwan,2010,277.14261627197266
Afghanistan,Chisht-e-Sharif,2010,282.0831489562988
Afghanistan,Khoshi,2010,283.31896718343097
Afghanistan,Daman,2010,294.0184733072917
Afghanistan,Darah Suf-e- Payin,2010,284.4289143880208
Afghanistan,Qalat,2010,290.1998519897461
Afghanistan,Fayz Abad,2010,291.67161051432294
Afghanistan,Syah Gerd,2010,277.14261627197266
Afghanistan,Deh Yak,2010,284.229248046875
Afghanistan,Dawlat Abad,2010,292.4224561055501
Afghanistan,Panjab,2010,277.6141077677409
Afghanistan,Imam Saheb,2010,293.27334849039715
Afghanistan,Ab Band,2010,286.3539454142253
Afghanistan,Du Lina,2010,280.7261377970378
Afghanistan,Wor Mamay,2010,287.8147659301758
Afghanistan,Nawur,2010,279.1992874145508
Afghanistan,Baghlan,2010,283.37499809265137
Afghanistan,kiti,2010,285.6546808878581
Afghanistan,Shibar,2010,277.54583740234375
Afghanistan,Jaghuri,2010,283.63494873046875
Afghanistan,Farsi,2010,283.91983795166016
Afghanistan,Pul-e-Hesar,2010,278.56781005859375
Afghanistan,Kunduz,2010,292.86203638712567
Afghanistan,Bala Buluk,2010,293.61140569051105
Afghanistan,Gulestan,2010,292.0301971435547
Afghanistan,Daykundi,2010,283.3908697764079
Afghanistan,Farah,2010,290.08755662706164
Afghanistan,Uruzgan,2010,286.7009398142497
Afghanistan,Chahar Sadra,2010,281.2104797363281
Afghanistan,Khulm,2010,292.8380635579427
Afghanistan,Samangan,2010,285.10774442884656
Afghanistan,Maywand,2010,294.82254282633465
Afghanistan,Chora,2010,287.490042368571
Afghanistan,Hirat,2010,283.59845479329425
Afghanistan,Sayghan,2010,277.3227717081706
Afghanistan,Naw Zad,2010,293.38930892944336
Afghanistan,Deh shu,2010,295.5101839701335
Afghanistan,Gardez,2010,283.90580495198566
Afghanistan,Shah Joy,2010,287.49486287434894
Afghanistan,Gomal,2010,285.90221913655597
Afghanistan,Khuram wa Sarbagh,2010,283.9522933959961
Afghanistan,Khwaja Hejran,2010,282.1329803466797
Afghanistan,Nesh,2010,291.0542958577474
Afghanistan,Khakrez,2010,291.9437561035156
Afghanistan,Waras,2010,280.84032185872394
Afghanistan,Maydan Wardak,2010,279.52289326985675
Afghanistan,Kapisa,2010,283.7613118489583
Afghanistan,Waza Khah,2010,286.8022740681966
Afghanistan,Balkh Ab,2010,279.44374084472656
Afghanistan,Chakhansur,2010,296.24574025472003
Afghanistan,Bala Murghab,2010,289.78604253133136
Afghanistan,Lal Wa Sarjangal,2010,278.72452545166016
Afghanistan,Dila,2010,286.4981155395508
Afghanistan,Reg,2010,295.19748814900714
Afghanistan,Ashtarlay,2010,281.26147715250653
Afghanistan,Shor Abak,2010,293.7699381510417
Afghanistan,Khwaja Du Koh,2010,292.3690134684245
Afghanistan,Obe,2010,286.30768330891925
Afghanistan,Naw Bahar,2010,287.8105061848958
Afghanistan,Arghistan,2010,292.032772064209
Afghanistan,Sang-e-Takht,2010,281.3785909016927
Afghanistan,Sholgareh,2010,291.0203170776367
Afghanistan,Hesa Awal-e- Behsud,2010,277.1555887858073
