country,district,year,PRECTOTLAND kg m-2 s-1
Afghanistan,Almar,2000,3.6343349017729205e-06
Afghanistan,Sozma Qala,2000,2.435784134138969e-06
Afghanistan,Wor Mamay,2000,4.564605919424636e-06
Afghanistan,Hazrat Sultan,2000,2.4316972059701757e-06
Afghanistan,Arghistan,2000,3.309820753691064e-06
Afghanistan,Nesh,2000,3.3128475749422156e-06
Afghanistan,Taywarah,2000,3.536560620573746e-06
Afghanistan,Maruf,2000,2.982705427537352e-06
Afghanistan,Kabul,2000,4.911997827641254e-06
Afghanistan,Waza Khah,2000,3.770268298718001e-06
Afghanistan,Ali Abad,2000,3.509533039079172e-06
Afghanistan,Mardyan,2000,1.825823493910734e-06
Afghanistan,Shor Abak,2000,3.173930436196101e-06
Afghanistan,Parwan,2000,4.219649761109069e-06
Afghanistan,Khwaja Hejran,2000,4.136172784945762e-06
Afghanistan,Kishindeh,2000,2.3000350788610983e-06
Afghanistan,Badghis,2000,4.144575821077844e-06
Afghanistan,Khoshi,2000,5.1694380329059414e-06
Afghanistan,Pul-e- khumri,2000,3.975490876372448e-06
Afghanistan,Imam Saheb,2000,3.161550713955842e-06
Afghanistan,Deh shu,2000,1.8532918089958253e-06
Afghanistan,Nimroz,2000,1.1534475937379216e-06
Afghanistan,Naw Bahar,2000,3.267800354091528e-06
Afghanistan,Bangi,2000,3.1483028264897382e-06
Afghanistan,Du Lina,2000,4.047746160530756e-06
Afghanistan,Gizab,2000,3.75462815694759e-06
Afghanistan,Ajrestan,2000,3.82683426290798e-06
Afghanistan,Chahar Sadra,2000,3.879237867040311e-06
Afghanistan,Qaysar,2000,3.978604312569939e-06
Afghanistan,Malestan,2000,3.9640848177609085e-06
Afghanistan,Gomal,2000,5.074729050975154e-06
Afghanistan,Bala Buluk,2000,1.8078183068501028e-06
Afghanistan,Jaghuri,2000,3.902808608848016e-06
Afghanistan,Wa Sher,2000,1.410866200048311e-06
Afghanistan,Qala-e-Naw,2000,4.2181258364042164e-06
Afghanistan,Shahid-e-Hassas,2000,3.5776097222399485e-06
Afghanistan,Qalat,2000,3.222803316354526e-06
Afghanistan,Dawlat Yar,2000,3.645618905931416e-06
Afghanistan,Chakhansur,2000,1.2824407544352466e-06
Afghanistan,Saghar,2000,3.2394712578017077e-06
Afghanistan,Shahrak,2000,3.94819823781279e-06
Afghanistan,Faryab,2000,3.1862141180710507e-06
Afghanistan,Jawzjan,2000,2.0515417082074154e-06
Afghanistan,Shibar,2000,3.4053162660060768e-06
Afghanistan,Sayghan,2000,2.908363598224175e-06
Afghanistan,Sayad,2000,2.7120419195666262e-06
Afghanistan,Daykundi,2000,3.747617231538867e-06
Afghanistan,Hilmand,2000,2.1340853249325385e-06
Afghanistan,Ghazni,2000,4.200886621485556e-06
Afghanistan,Pasaband,2000,3.85381597113673e-06
Afghanistan,Khakrez,2000,3.3664400034206976e-06
Afghanistan,Baghlan,2000,4.014028890044812e-06
Afghanistan,Logar,2000,5.1694380329059414e-06
Afghanistan,Chaghcharan,2000,3.7207414101053543e-06
Afghanistan,Obe,2000,4.079173749599033e-06
Afghanistan,Bala Murghab,2000,4.193506350828272e-06
Afghanistan,Garziwan,2000,3.5866503745655915e-06
Afghanistan,Syah Gerd,2000,4.219649761109069e-06
Afghanistan,Deh Yak,2000,5.151128560456992e-06
Afghanistan,Bamyan,2000,3.1653438847717147e-06
Afghanistan,Zabul,2000,3.3473544673965177e-06
Afghanistan,Ghorak,2000,2.948456394344981e-06
Afghanistan,Khulm,2000,1.9921851649139906e-06
Afghanistan,Gian,2000,5.4372817533777816e-06
Afghanistan,Bagrami,2000,4.911997827641254e-06
Afghanistan,Qadis,2000,4.270045693627603e-06
Afghanistan,Khwaja Ghar,2000,3.056523007400945e-06
Afghanistan,Maydan Wardak,2000,4.123556334031079e-06
Afghanistan,Shah Joy,2000,3.5870417961173413e-06
Afghanistan,Lal Wa Sarjangal,2000,3.297495757989554e-06
Afghanistan,Dila,2001,4.644099370550924e-06
Afghanistan,Markaz-e-Behsud,2001,2.596345344767356e-06
Afghanistan,Balkh Ab,2001,1.944261087942314e-06
Afghanistan,Hirat,2001,3.1324243105524986e-06
Afghanistan,Feroz Nakhchir,2001,2.039041247101344e-06
Afghanistan,Pul-e-Hesar,2001,3.8490562500754796e-06
Afghanistan,Gardez,2001,4.6383161376077e-06
Afghanistan,Spin Boldak,2001,1.1169634272218695e-06
Afghanistan,Kapisa,2001,3.623596571364043e-06
Afghanistan,Ruy-e-Du Ab,2001,2.455653738974155e-06
Afghanistan,Khwaja Du Koh,2001,1.7429857428441217e-06
Afghanistan,Tolak,2001,2.9936153491048344e-06
Afghanistan,Jaghatu,2001,3.979535578180524e-06
Afghanistan,Khuram wa Sarbagh,2001,2.664656670735268e-06
Afghanistan,Yahya Khel,2001,5.357078971328669e-06
Afghanistan,Reg,2001,6.208912772525626e-07
Afghanistan,Fayz Abad,2001,1.7157446938141676e-06
Afghanistan,Maywand,2001,7.094844721929826e-07
Afghanistan,Dushi,2001,3.1248580858345013e-06
Afghanistan,Shah Wali Kot,2001,1.3614413047893173e-06
Afghanistan,kiti,2001,2.350946291346351e-06
Afghanistan,Paktika,2001,5.3201157881901904e-06
Afghanistan,Sholgareh,2001,1.7650838823363661e-06
Afghanistan,Arghandab,2001,2.1213639928600277e-06
Afghanistan,Kunduz,2001,4.1166613631622225e-06
Afghanistan,Saydabad,2001,3.759334595944354e-06
Afghanistan,Paktya,2001,4.6383161376077e-06
Afghanistan,Ashtarlay,2001,2.4259494757517557e-06
Afghanistan,Chisht-e-Sharif,2001,3.1939024163286313e-06
Afghanistan,Daman,2001,8.769727330852515e-07
Afghanistan,Farsi,2001,2.9463123836859664e-06
Afghanistan,Nawur,2001,3.1585819073913032e-06
Afghanistan,Panj wayi,2001,6.444245005820143e-07
Afghanistan,Kandahar,2001,1.0627776184408442e-06
Afghanistan,Waras,2001,2.5148911198998975e-06
Afghanistan,Qorghan,2001,2.0754148802064726e-06
Afghanistan,Hesa Awal-e- Behsud,2001,3.0043910681878446e-06
Afghanistan,Balkh,2001,1.8740236838502434e-06
Afghanistan,Khas Uruzgan,2001,2.414696154168221e-06
Afghanistan,Nad-e-Ali,2001,2.7099117862072465e-07
Afghanistan,Chora,2001,1.9069601262506952e-06
Afghanistan,Kohistanat,2001,2.072924972766517e-06
Afghanistan,Khwaja Sabzposh,2001,2.2837980621134757e-06
Afghanistan,Farah,2001,1.5480886667576746e-06
Afghanistan,Reg(khan Neshin),2001,1.549783102009251e-07
Afghanistan,Jawand,2001,3.0335685067087607e-06
Afghanistan,Pur Chaman,2001,1.6956084130459512e-06
Afghanistan,Kajaki,2001,1.2449344543990239e-06
Afghanistan,Jalrez,2001,3.4315476036515675e-06
Afghanistan,Naw Zad,2001,7.832965836080947e-07
Afghanistan,Uruzgan,2001,2.049867168370266e-06
Afghanistan,Yakawlang,2001,2.123347518130651e-06
Afghanistan,Shiberghan,2001,1.8512662278909543e-06
Afghanistan,Panjab,2001,2.327200368692413e-06
Afghanistan,Gulestan,2001,9.54384418826275e-07
Afghanistan,Shindand,2001,2.3777221962747717e-06
Afghanistan,Sang-e-Takht,2001,2.5280747662988096e-06
Afghanistan,Darah Suf-e- Payin,2001,2.0495358915213e-06
Afghanistan,Sari Pul,2001,1.982170669821772e-06
Afghanistan,Dawlat Abad,2001,1.936575022276346e-06
Afghanistan,Garm Ser,2001,1.7416810890433464e-07
Afghanistan,Baghran,2001,1.8595594083031727e-06
Afghanistan,Khash Rod,2001,3.520742369814251e-07
Afghanistan,Ghor,2001,2.6244365571639544e-06
Afghanistan,Mahmud-e- Raqi,2001,3.623596571364043e-06
Afghanistan,Takhar,2001,3.8087597497415607e-06
Afghanistan,Samangan,2001,2.40729902993484e-06
Afghanistan,Lashkar Gah,2001,3.9031982020114454e-07
Afghanistan,Ab Band,2001,4.498219260009366e-06
Afghanistan,Almar,2001,2.73800012942966e-06
Afghanistan,Sozma Qala,2001,1.7968050429175581e-06
Afghanistan,Wor Mamay,2001,5.928950133193661e-06
Afghanistan,Hazrat Sultan,2001,2.779252892302823e-06
Afghanistan,Arghistan,2001,1.4088460559378733e-06
Afghanistan,Nesh,2001,1.551592089197832e-06
Afghanistan,Taywarah,2001,2.4880450862363785e-06
Afghanistan,Maruf,2001,2.5282364300749544e-06
Afghanistan,Kabul,2001,3.5671644524150103e-06
Afghanistan,Waza Khah,2001,4.391006011110943e-06
Afghanistan,Ali Abad,2001,4.043625241473863e-06
Afghanistan,Mardyan,2001,1.6978051159276945e-06
Afghanistan,Shor Abak,2001,9.758566488152162e-07
Afghanistan,Parwan,2001,3.3030722794529103e-06
Afghanistan,Khwaja Hejran,2001,4.120326787720681e-06
Afghanistan,Kishindeh,2001,1.8281254907625686e-06
Afghanistan,Badghis,2001,3.119543865451619e-06
Afghanistan,Khoshi,2001,3.874945315308567e-06
Afghanistan,Pul-e- khumri,2001,3.995163423994946e-06
Afghanistan,Imam Saheb,2001,4.189697484850583e-06
Afghanistan,Deh shu,2001,1.0539662951438226e-07
Afghanistan,Nimroz,2001,2.8934873388038973e-07
Afghanistan,Naw Bahar,2001,2.8742656430556227e-06
Afghanistan,Bangi,2001,3.6175517035823433e-06
Afghanistan,Du Lina,2001,2.827257739212434e-06
Afghanistan,Gizab,2001,2.3657126121764027e-06
Afghanistan,Ajrestan,2001,2.6565361660491355e-06
Afghanistan,Chahar Sadra,2001,2.7147699993971652e-06
Afghanistan,Qaysar,2001,2.891152246648453e-06
Afghanistan,Malestan,2001,3.282661880271133e-06
Afghanistan,Gomal,2001,5.9605055132076865e-06
Afghanistan,Bala Buluk,2001,1.282604279676552e-06
Afghanistan,Jaghuri,2001,3.3856746075588863e-06
Afghanistan,Wa Sher,2001,5.033813003575585e-07
Afghanistan,Qala-e-Naw,2001,3.249031055135442e-06
Afghanistan,Shahid-e-Hassas,2001,1.97085226681145e-06
Afghanistan,Qalat,2001,1.837338892994383e-06
Afghanistan,Dawlat Yar,2001,2.5125965558088226e-06
Afghanistan,Chakhansur,2001,1.6389772767831922e-07
Afghanistan,Saghar,2001,2.428930893126925e-06
Afghanistan,Shahrak,2001,2.9803862852494575e-06
Afghanistan,Faryab,2001,2.4282210387536143e-06
Afghanistan,Jawzjan,2001,1.7519504451192348e-06
Afghanistan,Shibar,2001,2.722430652590623e-06
Afghanistan,Sayghan,2001,2.3463797182469525e-06
Afghanistan,Sayad,2001,1.9331829697712065e-06
Afghanistan,Daykundi,2001,2.4176707863933298e-06
Afghanistan,Hilmand,2001,4.353845801149671e-07
Afghanistan,Ghazni,2001,3.57362732151166e-06
Afghanistan,Pasaband,2001,2.4590865530924334e-06
Afghanistan,Khakrez,2001,1.1958469177664792e-06
Afghanistan,Baghlan,2001,3.772351136906402e-06
Afghanistan,Logar,2001,3.874945315308567e-06
Afghanistan,Chaghcharan,2001,2.6191346719424103e-06
Afghanistan,Obe,2001,3.19558002586677e-06
Afghanistan,Bala Murghab,2001,3.204801782641504e-06
Afghanistan,Garziwan,2001,2.4701554670948143e-06
Afghanistan,Syah Gerd,2001,3.3030722794529103e-06
Afghanistan,Deh Yak,2001,4.46922726524163e-06
Afghanistan,Bamyan,2001,2.406849875512107e-06
Afghanistan,Zabul,2001,2.5082505748350185e-06
Afghanistan,Ghorak,2001,8.424150672169852e-07
Afghanistan,Khulm,2001,2.1405407647781596e-06
Afghanistan,Gian,2001,5.639054729749275e-06
Afghanistan,Bagrami,2001,3.5671644524150103e-06
Afghanistan,Qadis,2001,3.3102900661853258e-06
Afghanistan,Khwaja Ghar,2001,3.999967795900779e-06
Afghanistan,Maydan Wardak,2001,3.1979046531377807e-06
Afghanistan,Shah Joy,2001,3.200033770430045e-06
Afghanistan,Lal Wa Sarjangal,2001,2.3161777659234257e-06
Afghanistan,Dila,2002,7.243548888425611e-06
Afghanistan,Markaz-e-Behsud,2002,5.081240026663791e-06
Afghanistan,Balkh Ab,2002,4.9081955411318946e-06
Afghanistan,Hirat,2002,6.634992217769453e-06
Afghanistan,Feroz Nakhchir,2002,4.730826385976618e-06
Afghanistan,Pul-e-Hesar,2002,6.957258558903019e-06
Afghanistan,Gardez,2002,7.335494873430178e-06
Afghanistan,Spin Boldak,2002,1.9833649191100286e-06
Afghanistan,Kapisa,2002,6.206824324450749e-06
Afghanistan,Ruy-e-Du Ab,2002,4.983691205980256e-06
Afghanistan,Khwaja Du Koh,2002,5.063624490977982e-06
Afghanistan,Tolak,2002,6.3051120463425146e-06
Afghanistan,Jaghatu,2002,6.288674186495292e-06
Afghanistan,Khuram wa Sarbagh,2002,5.257551908957498e-06
Afghanistan,Yahya Khel,2002,7.924145355554545e-06
Afghanistan,Reg,2002,1.111426007518251e-06
Afghanistan,Fayz Abad,2002,4.964605398367659e-06
Afghanistan,Maywand,2002,1.386315689521532e-06
Afghanistan,Dushi,2002,5.701448995005308e-06
Afghanistan,Shah Wali Kot,2002,3.190158870275377e-06
Afghanistan,kiti,2002,5.506618517129857e-06
Afghanistan,Paktika,2002,7.637520905942633e-06
Afghanistan,Sholgareh,2002,4.795558413530355e-06
Afghanistan,Arghandab,2002,4.722741390952327e-06
Afghanistan,Kunduz,2002,7.827460416952502e-06
Afghanistan,Saydabad,2002,6.021985956096348e-06
Afghanistan,Paktya,2002,7.335494873430178e-06
Afghanistan,Ashtarlay,2002,5.470933856913657e-06
Afghanistan,Chisht-e-Sharif,2002,6.757174915616101e-06
Afghanistan,Daman,2002,1.512829221363727e-06
Afghanistan,Farsi,2002,6.232734189066606e-06
Afghanistan,Nawur,2002,5.403242063407254e-06
Afghanistan,Panj wayi,2002,1.1558020275911505e-06
Afghanistan,Kandahar,2002,2.088499427908427e-06
Afghanistan,Waras,2002,5.361000341468143e-06
Afghanistan,Qorghan,2002,5.187586046553902e-06
Afghanistan,Hesa Awal-e- Behsud,2002,5.234636098703696e-06
Afghanistan,Balkh,2002,4.842987213071544e-06
Afghanistan,Khas Uruzgan,2002,5.256015614138456e-06
Afghanistan,Nad-e-Ali,2002,9.64798647650805e-07
Afghanistan,Chora,2002,4.59788357594641e-06
Afghanistan,Kohistanat,2002,5.32755236779602e-06
Afghanistan,Khwaja Sabzposh,2002,5.4553239537729236e-06
Afghanistan,Farah,2002,3.293194259512062e-06
Afghanistan,Reg(khan Neshin),2002,1.0094028469878322e-06
Afghanistan,Jawand,2002,6.622455637649261e-06
Afghanistan,Pur Chaman,2002,3.6263407157691554e-06
Afghanistan,Kajaki,2002,2.9983207127158613e-06
Afghanistan,Jalrez,2002,5.535457837221189e-06
Afghanistan,Naw Zad,2002,1.916513480711363e-06
Afghanistan,Uruzgan,2002,4.811729170809913e-06
Afghanistan,Yakawlang,2002,5.0595418489582736e-06
Afghanistan,Shiberghan,2002,5.114339317311894e-06
Afghanistan,Panjab,2002,5.209915888723443e-06
Afghanistan,Gulestan,2002,2.1338893555837137e-06
Afghanistan,Shindand,2002,5.006337405914196e-06
Afghanistan,Sang-e-Takht,2002,5.7740231790984e-06
Afghanistan,Darah Suf-e- Payin,2002,4.674058984472118e-06
Afghanistan,Sari Pul,2002,5.200273677280214e-06
Afghanistan,Dawlat Abad,2002,5.00826561267085e-06
Afghanistan,Garm Ser,2002,9.504323755487028e-07
Afghanistan,Baghran,2002,4.40063718846264e-06
Afghanistan,Khash Rod,2002,1.120626076607329e-06
Afghanistan,Ghor,2002,5.823160754782689e-06
Afghanistan,Mahmud-e- Raqi,2002,6.206824324450749e-06
Afghanistan,Takhar,2002,7.223807635460726e-06
Afghanistan,Samangan,2002,5.024533430188621e-06
Afghanistan,Lashkar Gah,2002,1.0596883666768028e-06
Afghanistan,Ab Band,2002,7.0549980118175374e-06
Afghanistan,Almar,2002,5.594739533288024e-06
Afghanistan,Sozma Qala,2002,5.028208748558622e-06
Afghanistan,Wor Mamay,2002,7.751241408452442e-06
Afghanistan,Hazrat Sultan,2002,5.517380889764983e-06
Afghanistan,Arghistan,2002,2.8911360839178825e-06
Afghanistan,Nesh,2002,3.7782559974605054e-06
Afghanistan,Taywarah,2002,5.289278098589803e-06
Afghanistan,Maruf,2002,4.463693322327093e-06
Afghanistan,Kabul,2002,6.011307853804118e-06
Afghanistan,Waza Khah,2002,6.7772078126024726e-06
Afghanistan,Ali Abad,2002,7.721217165212375e-06
Afghanistan,Mardyan,2002,4.9760709717784355e-06
Afghanistan,Shor Abak,2002,1.5612541499522164e-06
Afghanistan,Parwan,2002,5.601446625992371e-06
Afghanistan,Khwaja Hejran,2002,7.780219902286866e-06
Afghanistan,Kishindeh,2002,4.823784747585609e-06
Afghanistan,Badghis,2002,6.661153237409177e-06
Afghanistan,Khoshi,2002,6.528246729115237e-06
Afghanistan,Pul-e- khumri,2002,7.551299243696942e-06
Afghanistan,Imam Saheb,2002,7.933703668692625e-06
Afghanistan,Deh shu,2002,1.2995309494820013e-06
Afghanistan,Nimroz,2002,1.069412434697712e-06
Afghanistan,Naw Bahar,2002,5.373842264556975e-06
Afghanistan,Bangi,2002,6.900828605241181e-06
Afghanistan,Du Lina,2002,6.221856403739788e-06
Afghanistan,Gizab,2002,5.426284566664392e-06
Afghanistan,Ajrestan,2002,5.5339312947623134e-06
Afghanistan,Chahar Sadra,2002,6.326296437270843e-06
Afghanistan,Qaysar,2002,6.1761399049593495e-06
Afghanistan,Malestan,2002,5.749388344746019e-06
Afghanistan,Gomal,2002,8.138930553370778e-06
Afghanistan,Bala Buluk,2002,2.68312868201807e-06
Afghanistan,Jaghuri,2002,6.0743653465816636e-06
Afghanistan,Wa Sher,2002,1.3408703104298248e-06
Afghanistan,Qala-e-Naw,2002,6.907799214551117e-06
Afghanistan,Shahid-e-Hassas,2002,4.795133917208375e-06
Afghanistan,Qalat,2002,4.072766781523015e-06
Afghanistan,Dawlat Yar,2002,5.846155576462138e-06
Afghanistan,Chakhansur,2002,9.66985150878477e-07
Afghanistan,Saghar,2002,5.114573545941614e-06
Afghanistan,Shahrak,2002,6.284081970675288e-06
Afghanistan,Faryab,2002,5.588714285104386e-06
Afghanistan,Jawzjan,2002,5.029660044608992e-06
Afghanistan,Shibar,2002,5.115117297390805e-06
Afghanistan,Sayghan,2002,4.92005274519158e-06
Afghanistan,Sayad,2002,5.282580670602713e-06
Afghanistan,Daykundi,2002,5.544465029951576e-06
Afghanistan,Hilmand,2002,1.4657531784465022e-06
Afghanistan,Ghazni,2002,6.06743426585722e-06
Afghanistan,Pasaband,2002,5.5517340882198564e-06
Afghanistan,Khakrez,2002,2.7304165932249534e-06
Afghanistan,Baghlan,2002,6.997556674973033e-06
Afghanistan,Logar,2002,6.528246729115237e-06
Afghanistan,Chaghcharan,2002,6.112857880578505e-06
Afghanistan,Obe,2002,6.7928848507790125e-06
Afghanistan,Bala Murghab,2002,6.561723125941537e-06
Afghanistan,Garziwan,2002,5.919094349967415e-06
Afghanistan,Syah Gerd,2002,5.601446625992371e-06
Afghanistan,Deh Yak,2002,7.031632815640401e-06
Afghanistan,Bamyan,2002,5.133125624346449e-06
Afghanistan,Zabul,2002,5.024285340569883e-06
Afghanistan,Ghorak,2002,1.8967323896087703e-06
Afghanistan,Khulm,2002,4.935476387913212e-06
Afghanistan,Gian,2002,7.990051417249937e-06
Afghanistan,Bagrami,2002,6.011307853804118e-06
Afghanistan,Qadis,2002,6.986921883100783e-06
Afghanistan,Khwaja Ghar,2002,7.54678666568027e-06
Afghanistan,Maydan Wardak,2002,5.468329979671259e-06
Afghanistan,Shah Joy,2002,5.92779092524721e-06
Afghanistan,Lal Wa Sarjangal,2002,5.393100056698851e-06
Afghanistan,Dila,2003,5.7521338797957766e-06
Afghanistan,Markaz-e-Behsud,2003,6.252344508545021e-06
Afghanistan,Balkh Ab,2003,5.966254460706317e-06
Afghanistan,Hirat,2003,8.167146161398323e-06
Afghanistan,Feroz Nakhchir,2003,4.841896475267767e-06
Afghanistan,Pul-e-Hesar,2003,6.161972267107338e-06
Afghanistan,Gardez,2003,6.531692452408409e-06
Afghanistan,Spin Boldak,2003,3.095790060559457e-06
Afghanistan,Kapisa,2003,6.220306063796289e-06
Afghanistan,Ruy-e-Du Ab,2003,5.566697029042461e-06
Afghanistan,Khwaja Du Koh,2003,6.745366015021072e-06
Afghanistan,Tolak,2003,7.753502392433089e-06
Afghanistan,Jaghatu,2003,6.076249541722565e-06
Afghanistan,Khuram wa Sarbagh,2003,5.209557943968172e-06
Afghanistan,Yahya Khel,2003,6.387221409595925e-06
Afghanistan,Reg,2003,2.1444734247423644e-06
Afghanistan,Fayz Abad,2003,6.231937135873509e-06
Afghanistan,Maywand,2003,2.574667108772772e-06
Afghanistan,Dushi,2003,5.8210727134580564e-06
Afghanistan,Shah Wali Kot,2003,3.441077911921803e-06
Afghanistan,kiti,2003,5.933591322534463e-06
Afghanistan,Paktika,2003,5.930821642979202e-06
Afghanistan,Sholgareh,2003,5.524979704285171e-06
Afghanistan,Arghandab,2003,4.224443550184702e-06
Afghanistan,Kunduz,2003,6.644857232592182e-06
Afghanistan,Saydabad,2003,6.371840359176139e-06
Afghanistan,Paktya,2003,6.531692452408409e-06
Afghanistan,Ashtarlay,2003,6.269871264156591e-06
Afghanistan,Chisht-e-Sharif,2003,8.366409922516447e-06
Afghanistan,Daman,2003,2.8161638426124533e-06
Afghanistan,Farsi,2003,7.659302344147527e-06
Afghanistan,Nawur,2003,6.074200923910001e-06
Afghanistan,Panj wayi,2003,2.3668286119081765e-06
Afghanistan,Kandahar,2003,2.9346839544480716e-06
Afghanistan,Waras,2003,6.170205142639297e-06
Afghanistan,Qorghan,2003,7.493311594618028e-06
Afghanistan,Hesa Awal-e- Behsud,2003,6.286296793701924e-06
Afghanistan,Balkh,2003,5.402939228119852e-06
Afghanistan,Khas Uruzgan,2003,4.82400471022535e-06
Afghanistan,Nad-e-Ali,2003,1.0876723188740482e-06
Afghanistan,Chora,2003,4.278563819079379e-06
Afghanistan,Kohistanat,2003,6.680504646463637e-06
Afghanistan,Khwaja Sabzposh,2003,7.566677861305078e-06
Afghanistan,Farah,2003,4.056546418050132e-06
Afghanistan,Reg(khan Neshin),2003,9.934041350466948e-07
Afghanistan,Jawand,2003,8.420985642399096e-06
Afghanistan,Pur Chaman,2003,4.5310494489101675e-06
Afghanistan,Kajaki,2003,3.7755140384269584e-06
Afghanistan,Jalrez,2003,6.334924442245249e-06
Afghanistan,Naw Zad,2003,2.590672023212114e-06
Afghanistan,Uruzgan,2003,4.549601470491064e-06
Afghanistan,Yakawlang,2003,6.26944588291575e-06
Afghanistan,Shiberghan,2003,6.963635740133411e-06
Afghanistan,Panjab,2003,6.39908977936353e-06
Afghanistan,Gulestan,2003,2.605893158959871e-06
Afghanistan,Shindand,2003,6.204762862275893e-06
Afghanistan,Sang-e-Takht,2003,6.7714547842393476e-06
Afghanistan,Darah Suf-e- Payin,2003,5.038497540156771e-06
Afghanistan,Sari Pul,2003,6.550470168878909e-06
Afghanistan,Dawlat Abad,2003,6.433630692258829e-06
Afghanistan,Garm Ser,2003,1.1980385965441025e-06
Afghanistan,Baghran,2003,5.158932043801815e-06
Afghanistan,Khash Rod,2003,1.131879371079797e-06
Afghanistan,Ghor,2003,7.17289554367202e-06
Afghanistan,Mahmud-e- Raqi,2003,6.220306063796289e-06
Afghanistan,Takhar,2003,6.1880330073479915e-06
Afghanistan,Samangan,2003,5.22618564746598e-06
Afghanistan,Lashkar Gah,2003,1.6208417995608816e-06
Afghanistan,Ab Band,2003,6.0221206610858e-06
Afghanistan,Almar,2003,7.659268200787575e-06
Afghanistan,Sozma Qala,2003,6.279991504971231e-06
Afghanistan,Wor Mamay,2003,5.6906178628338e-06
Afghanistan,Hazrat Sultan,2003,5.133767867318246e-06
Afghanistan,Arghistan,2003,3.4435801021040724e-06
Afghanistan,Nesh,2003,3.8647031020468876e-06
Afghanistan,Taywarah,2003,6.548020884182834e-06
Afghanistan,Maruf,2003,4.296353982941916e-06
Afghanistan,Kabul,2003,6.4188224029313746e-06
Afghanistan,Waza Khah,2003,5.35244623177378e-06
Afghanistan,Ali Abad,2003,6.415445979929581e-06
Afghanistan,Mardyan,2003,6.26552443654352e-06
Afghanistan,Shor Abak,2003,2.7243954409149786e-06
Afghanistan,Parwan,2003,6.2078747088577865e-06
Afghanistan,Khwaja Hejran,2003,6.338026697607763e-06
Afghanistan,Kishindeh,2003,5.6980482342799585e-06
Afghanistan,Badghis,2003,8.317832619639559e-06
Afghanistan,Khoshi,2003,6.577527997712576e-06
Afghanistan,Pul-e- khumri,2003,6.28945829364997e-06
